category_code,status,founded_at,closed_at,country_code,funding_rounds,funding_total_usd,milestones,relationships,lat,lng,isClosed,Active_Days
enterprise,operating,2010,2021.0,IND,1.0,3652913.0,1.0,2.0,28.5355161,77.3910265,1,4015.0
education,operating,2003,2021.0,USA,1.0,4000000.0,1.0,5.0,39.1637984,-119.7674034,1,6570.0
games_video,operating,1999,2021.0,CHE,1.0,3652913.0,1.0,5.0,38.979222,-94.772516,1,8030.0
public_relations,operating,2006,2021.0,GBR,1.0,3652913.0,2.0,2.0,53.7892877,-2.2405035,1,5475.0
enterprise,operating,2007,2021.0,NOR,1.0,20000.0,1.0,1.0,59.860686,10.4638591,1,5110.0
advertising,operating,2008,2021.0,POL,1.0,3652913.0,1.0,2.0,52.406374,16.9251681,1,4745.0
web,operating,2008,2021.0,SGP,1.0,3652913.0,1.0,1.0,1.352083,103.819836,1,4745.0
software,operating,2011,2021.0,ARG,1.0,3652913.0,1.0,1.0,37.8881751,-4.7793835,1,3650.0
advertising,operating,2009,2021.0,FRA,2.0,5694085.0,1.0,2.0,48.856614,2.3522219,1,4380.0
public_relations,operating,2011,2021.0,DEU,1.0,3652913.0,1.0,2.0,52.5200066,13.404954,1,3650.0
games_video,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,33.8839926,-84.5143761,1,3650.0
web,operating,2010,2021.0,CHN,1.0,3652913.0,1.0,1.0,31.2303904,121.4737021,1,4015.0
finance,operating,2011,2021.0,POL,1.0,3652913.0,1.0,3.0,52.2296756,21.0122287,1,3650.0
software,operating,2011,2021.0,GBR,1.0,3652913.0,1.0,1.0,51.5073509,-0.1277583,1,3650.0
ecommerce,operating,2010,2021.0,GBR,1.0,3652913.0,1.0,2.0,51.5073509,-0.1277583,1,4015.0
mobile,operating,2011,2021.0,USA,1.0,1200000.0,1.0,3.0,37.7749295,-122.4194155,1,3650.0
web,operating,2011,2021.0,USA,1.0,3652913.0,1.0,2.0,28.0341847,-82.6650992,1,3650.0
education,operating,2012,2021.0,CHL,1.0,3652913.0,1.0,6.0,-38.7359018,-72.5903739,1,3285.0
software,operating,2004,2021.0,USA,1.0,3652913.0,1.0,3.0,37.7749295,-122.4194155,1,6205.0
web,operating,2010,2021.0,USA,1.0,3652913.0,1.0,2.0,52.205337,0.121817,1,4015.0
consulting,operating,2004,2021.0,USA,1.0,3652913.0,1.0,3.0,37.5629917,-122.3255254,1,6205.0
web,ipo,1993,2021.0,USA,1.0,3652913.0,3.0,5.0,26.8171165,-80.0590804,1,10220.0
games_video,operating,2007,2021.0,GBR,1.0,811057.0,1.0,4.0,55.945668,-3.992534,1,5110.0
software,operating,2006,2021.0,USA,1.0,3652913.0,1.0,3.0,33.7489954,-84.3879824,1,5475.0
consulting,operating,2011,2021.0,NZL,1.0,3652913.0,1.0,1.0,37.1929578,-95.7175467,1,3650.0
web,operating,1997,2021.0,ESP,1.0,3652913.0,1.0,1.0,41.3850639,2.1734035,1,8760.0
search,operating,2007,2021.0,AUS,1.0,3652913.0,1.0,1.0,-37.8136276,144.9630576,1,5110.0
advertising,operating,2010,2021.0,USA,1.0,3652913.0,1.0,3.0,32.5420821,-97.3208492,1,4015.0
other,operating,2010,2021.0,IND,1.0,3652913.0,1.0,4.0,12.9715987,77.5945627,1,4015.0
software,operating,2007,2021.0,USA,1.0,3652913.0,1.0,1.0,33.7489954,-84.3879824,1,5110.0
biotech,operating,1999,2021.0,USA,1.0,3652913.0,1.0,1.0,42.3764852,-71.2356113,1,8030.0
mobile,operating,2011,2021.0,USA,1.0,3652913.0,3.0,2.0,34.0522342,-118.2436849,1,3650.0
web,operating,2010,2021.0,USA,1.0,2454.0,1.0,3.0,41.8781136,-87.6297982,1,4015.0
advertising,operating,2007,2021.0,USA,1.0,3652913.0,1.0,3.0,40.7127753,-74.0059728,1,5110.0
other,operating,2000,2021.0,USA,1.0,3652913.0,1.0,5.0,33.4483771,-112.0740373,1,7665.0
education,operating,2011,2021.0,CHL,1.0,3652913.0,1.0,1.0,-33.4488897,-70.6692655,1,3650.0
other,operating,2008,2021.0,GHA,1.0,3652913.0,1.0,1.0,5.6037168,-0.1869644,1,4745.0
advertising,operating,2006,2021.0,USA,1.0,3652913.0,2.0,3.0,45.5230622,-122.6764815,1,5475.0
software,operating,2001,2021.0,USA,1.0,7843200.0,2.0,3.0,32.7766642,-96.7969879,1,7300.0
software,operating,2008,2021.0,USA,1.0,3652913.0,1.0,4.0,33.2000368,-117.2425355,1,4745.0
software,operating,2009,2021.0,USA,1.0,3652913.0,1.0,1.0,42.3056501,-71.5245087,1,4380.0
other,operating,2006,2021.0,USA,1.0,3652913.0,1.0,3.0,52.486243,-1.890401,1,5475.0
software,operating,2010,2021.0,ZAF,1.0,100000.0,1.0,1.0,-34.0350856,23.0464693,1,4015.0
search,operating,2011,2021.0,BRA,1.0,3652913.0,1.0,1.0,-23.5505199,-46.6333094,1,3650.0
enterprise,operating,2011,2021.0,CHL,1.0,3652913.0,1.0,1.0,-33.4488897,-70.6692655,1,3650.0
software,operating,2000,2021.0,GBR,3.0,2309232.0,1.0,1.0,51.5073509,-0.1277583,1,7665.0
mobile,operating,2011,2021.0,GBR,1.0,3652913.0,1.0,2.0,51.753241,-0.448632,1,3650.0
advertising,operating,2007,2021.0,USA,1.0,3652913.0,1.0,3.0,37.7749295,-122.4194155,1,5110.0
consulting,operating,2001,2021.0,USA,1.0,3652913.0,1.0,5.0,42.3764852,-71.2356113,1,7300.0
mobile,operating,2010,2021.0,USA,1.0,4000000.0,2.0,4.0,37.36883,-122.0363496,1,4015.0
advertising,operating,2003,2021.0,USA,1.0,3652913.0,1.0,1.0,38.9586307,-77.3570028,1,6570.0
web,operating,2007,2021.0,GBR,1.0,3652913.0,1.0,4.0,51.5073509,-0.1277583,1,5110.0
advertising,operating,2006,2021.0,GBR,1.0,3652913.0,1.0,3.0,53.4807593,-2.2426305,1,5475.0
manufacturing,operating,2006,2021.0,USA,3.0,5200000.0,1.0,4.0,42.2528649,-73.790959,1,5475.0
mobile,operating,2010,2021.0,MYS,1.0,35000.0,1.0,2.0,3.1278871,101.5944885,1,4015.0
web,operating,2011,2021.0,MYS,1.0,165000.0,1.0,2.0,3.139003,101.686855,1,3650.0
mobile,operating,2006,2021.0,MYS,1.0,20000.0,1.0,1.0,3.1278871,101.5944885,1,5475.0
consulting,operating,2004,2021.0,CAN,1.0,3652913.0,1.0,1.0,45.5016889,-73.567256,1,6205.0
web,operating,2008,2021.0,IND,1.0,3652913.0,1.0,3.0,13.0826802,80.2707184,1,4745.0
web,operating,2011,2021.0,EST,1.0,3652913.0,1.0,2.0,58.3776252,26.7290062,1,3650.0
ecommerce,operating,2008,2021.0,GBR,1.0,3652913.0,3.0,1.0,53.4807593,-2.2426305,1,4745.0
mobile,operating,2005,2021.0,GBR,1.0,3652913.0,1.0,1.0,53.4807593,-2.2426305,1,5840.0
other,operating,2005,2021.0,NOR,1.0,3652913.0,1.0,1.0,59.9138688,10.7522454,1,5840.0
medical,operating,2008,2021.0,GBR,1.0,6321095.0,1.0,1.0,57.609791,-3.61998,1,4745.0
games_video,operating,1995,2021.0,USA,1.0,3652913.0,1.0,2.0,40.2414952,-75.2837862,1,9490.0
software,operating,2008,2021.0,ITA,1.0,3652913.0,1.0,1.0,45.6668893,12.2430437,1,4745.0
games_video,operating,2005,2021.0,USA,3.0,16030566.0,1.0,7.0,40.7127753,-74.0059728,1,5840.0
web,operating,2000,2021.0,IND,1.0,3652913.0,1.0,1.0,23.022505,72.5713621,1,7665.0
ecommerce,operating,1980,2021.0,USA,1.0,3652913.0,1.0,2.0,44.9591352,-89.6301221,1,14965.0
ecommerce,operating,2011,2021.0,ISR,1.0,3652913.0,2.0,2.0,32.0852999,34.7817676,1,3650.0
advertising,operating,1993,2021.0,USA,1.0,3652913.0,1.0,2.0,42.6525793,-73.7562317,1,10220.0
games_video,operating,2007,2021.0,USA,1.0,3652913.0,1.0,2.0,44.977753,-93.2650108,1,5110.0
public_relations,operating,2001,2021.0,USA,1.0,3652913.0,1.0,1.0,26.2128609,-80.2497707,1,7300.0
software,operating,2002,2021.0,USA,1.0,3652913.0,1.0,8.0,42.1945758,-122.7094767,1,6935.0
web,operating,2010,2021.0,USA,1.0,4000000.0,1.0,5.0,42.3600825,-71.0588801,1,4015.0
web,closed,2007,2010.0,USA,1.0,3652913.0,2.0,2.0,47.6062095,-122.3320708,0,1095.0
web,operating,2010,2021.0,USA,1.0,3652913.0,1.0,4.0,40.7127753,-74.0059728,1,4015.0
network_hosting,operating,2011,2021.0,BRA,1.0,3652913.0,1.0,1.0,-22.9068467,-43.1728965,1,3650.0
advertising,operating,2011,2021.0,USA,1.0,3652913.0,1.0,6.0,36.8529263,-75.977985,1,3650.0
ecommerce,operating,2007,2021.0,USA,1.0,160000.0,1.0,3.0,33.9802893,-118.4517449,1,5110.0
enterprise,operating,2007,2021.0,USA,1.0,500000.0,1.0,1.0,25.790654,-80.1300455,1,5110.0
enterprise,operating,2007,2021.0,USA,1.0,3652913.0,1.0,2.0,37.7749295,-122.4194155,1,5110.0
other,operating,1996,2021.0,USA,1.0,3652913.0,2.0,7.0,40.7127753,-74.0059728,1,9125.0
software,operating,2011,2021.0,USA,1.0,48501.0,2.0,7.0,37.7272727,-89.2167501,1,3650.0
ecommerce,operating,2010,2021.0,USA,1.0,3652913.0,1.0,1.0,37.7749295,-122.4194155,1,4015.0
search,operating,2005,2021.0,BEL,1.0,3652913.0,2.0,3.0,51.0543422,3.7174243,1,5840.0
network_hosting,operating,2004,2021.0,USA,2.0,22600000.0,1.0,4.0,37.36883,-122.0363496,1,6205.0
consulting,operating,2003,2021.0,USA,1.0,3652913.0,2.0,1.0,37.3541079,-121.9552356,1,6570.0
network_hosting,operating,2005,2021.0,USA,1.0,100000.0,1.0,5.0,32.7766642,-96.7969879,1,5840.0
public_relations,operating,2007,2021.0,USA,1.0,3652913.0,1.0,4.0,41.6639383,-83.555212,1,5110.0
biotech,operating,2008,2021.0,USA,2.0,2365000.0,1.0,1.0,37.4418834,-122.1430195,1,4745.0
mobile,operating,2010,2021.0,ISR,1.0,750000.0,2.0,5.0,31.768319,35.21371,1,4015.0
ecommerce,operating,2011,2021.0,IND,1.0,3652913.0,2.0,1.0,22.572646,88.363895,1,3650.0
consulting,operating,2009,2021.0,GBR,1.0,3652913.0,1.0,4.0,51.5073509,-0.1277583,1,4380.0
games_video,operating,2008,2021.0,CHN,1.0,3652913.0,2.0,7.0,39.9041999,116.4073963,1,4745.0
ecommerce,operating,1996,2021.0,SVK,1.0,4500000.0,1.0,2.0,48.7163857,21.2610746,1,9125.0
games_video,operating,2010,2021.0,PAK,1.0,3652913.0,1.0,1.0,33.7293882,73.0931461,1,4015.0
ecommerce,operating,2006,2021.0,USA,1.0,3652913.0,1.0,2.0,26.1003654,-80.3997748,1,5475.0
software,operating,2007,2021.0,USA,2.0,5806037.0,1.0,1.0,40.1012856,-75.3835525,1,5110.0
mobile,operating,2008,2021.0,GBR,1.0,1500000.0,1.0,1.0,51.5073509,-0.1277583,1,4745.0
nonprofit,operating,2011,2021.0,USA,2.0,100000.0,1.0,3.0,40.5865396,-122.3916754,1,3650.0
web,operating,2004,2021.0,USA,1.0,3652913.0,1.0,2.0,39.7392358,-104.990251,1,6205.0
semiconductor,ipo,1980,2021.0,USA,1.0,3652913.0,1.0,2.0,32.715738,-117.1610838,1,14965.0
web,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,37.4418834,-122.1430195,1,3650.0
software,closed,2008,2012.0,USA,1.0,3652913.0,1.0,3.0,33.7489954,-84.3879824,0,1460.0
web,operating,2010,2021.0,CSS,1.0,3652913.0,1.0,2.0,44.786568,20.4489216,1,4015.0
ecommerce,operating,2010,2021.0,USA,1.0,3652913.0,1.0,1.0,39.1677134,-120.1451812,1,4015.0
other,operating,2011,2021.0,FIN,1.0,3652913.0,1.0,1.0,62.2426034,25.7472567,1,3650.0
other,operating,2010,2021.0,USA,1.0,3652913.0,1.0,1.0,32.2217429,-110.926479,1,4015.0
enterprise,operating,2007,2021.0,USA,1.0,10000000.0,1.0,7.0,37.7749295,-122.4194155,1,5110.0
software,operating,1999,2021.0,USA,1.0,3652913.0,1.0,1.0,37.3382082,-121.8863286,1,8030.0
software,operating,2005,2021.0,PAK,1.0,3652913.0,1.0,2.0,24.8614622,67.0099388,1,5840.0
web,operating,2010,2021.0,CAN,1.0,3652913.0,1.0,1.0,49.2827291,-123.1207375,1,4015.0
mobile,operating,2001,2021.0,TWN,1.0,3652913.0,1.0,2.0,25.0329694,121.5654177,1,7300.0
software,operating,2007,2021.0,UKR,1.0,3652913.0,1.0,1.0,46.635417,32.616867,1,5110.0
enterprise,operating,2007,2021.0,ESP,2.0,5000000.0,2.0,6.0,41.3850639,2.1734035,1,5110.0
web,operating,2011,2021.0,USA,1.0,3652913.0,1.0,3.0,39.5296329,-119.8138027,1,3650.0
software,operating,2002,2021.0,USA,1.0,3652913.0,1.0,4.0,38.9338676,-77.1772604,1,6935.0
web,operating,1998,2021.0,USA,1.0,3652913.0,1.0,2.0,28.0344621,-80.5886646,1,8395.0
other,operating,2008,2021.0,NLD,1.0,3652913.0,1.0,2.0,52.3702157,4.8951679,1,4745.0
travel,operating,2011,2021.0,IND,1.0,200000.0,2.0,2.0,28.5355161,77.3910265,1,3650.0
education,operating,2009,2021.0,DEU,1.0,296384.0,2.0,4.0,52.5200066,13.404954,1,4380.0
software,operating,1986,2021.0,GBR,1.0,3652913.0,1.0,5.0,51.5073509,-0.1277583,1,12775.0
enterprise,operating,2004,2021.0,USA,3.0,15500000.0,1.0,3.0,40.1012856,-75.3835525,1,6205.0
travel,operating,2010,2021.0,RUS,1.0,2750000.0,1.0,2.0,55.755826,37.6172999,1,4015.0
software,operating,2002,2021.0,FRA,1.0,3652913.0,1.0,1.0,48.856614,2.3522219,1,6935.0
software,operating,2008,2021.0,USA,2.0,6545000.0,2.0,6.0,37.7799273,-121.9780153,1,4745.0
sports,operating,2011,2021.0,USA,1.0,100000.0,1.0,2.0,40.7127753,-74.0059728,1,3650.0
games_video,operating,2011,2021.0,CAN,1.0,3652913.0,1.0,4.0,42.492786,-92.3425775,1,3650.0
software,operating,2007,2021.0,CAN,2.0,4100000.0,1.0,8.0,45.4215296,-75.6971931,1,5110.0
software,operating,2008,2021.0,USA,1.0,3652913.0,1.0,4.0,37.8718992,-122.2585399,1,4745.0
web,operating,2010,2021.0,USA,1.0,3652913.0,2.0,2.0,37.4418834,-122.1430195,1,4015.0
ecommerce,operating,2010,2021.0,ISR,1.0,3652913.0,1.0,3.0,32.095838,34.952177,1,4015.0
fashion,operating,2004,2021.0,USA,3.0,26000006.0,2.0,3.0,40.7127753,-74.0059728,1,6205.0
consulting,operating,2010,2021.0,CAN,1.0,3652913.0,1.0,1.0,33.8710729,-117.8627548,1,4015.0
finance,operating,2011,2021.0,HKG,1.0,3652913.0,2.0,4.0,22.2863943,114.1491375,1,3650.0
web,operating,2006,2021.0,USA,1.0,3652913.0,1.0,1.0,34.0522342,-118.2436849,1,5475.0
software,operating,2010,2021.0,IND,1.0,3652913.0,1.0,3.0,28.5355161,77.3910265,1,4015.0
mobile,operating,2007,2021.0,USA,1.0,3652913.0,1.0,1.0,38.5815719,-121.4943996,1,5110.0
ecommerce,operating,2011,2021.0,USA,1.0,700000.0,1.0,2.0,37.7749295,-122.4194155,1,3650.0
web,operating,2008,2021.0,USA,1.0,3652913.0,1.0,1.0,25.7616798,-80.1917902,1,4745.0
ecommerce,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,39.934002,-74.8909988,1,3650.0
web,operating,2011,2021.0,AUS,1.0,3652913.0,1.0,2.0,-33.8688197,151.2092955,1,3650.0
mobile,operating,2011,2021.0,HKG,1.0,3652913.0,1.0,3.0,22.3185673,114.1796057,1,3650.0
software,operating,2010,2021.0,NLD,1.0,3652913.0,1.0,3.0,51.441642,5.4697225,1,4015.0
web,operating,2008,2021.0,USA,1.0,3652913.0,3.0,6.0,37.7749295,-122.4194155,1,4745.0
mobile,operating,2004,2021.0,USA,1.0,500000.0,1.0,3.0,37.4852152,-122.2363548,1,6205.0
other,operating,2004,2021.0,IND,1.0,3652913.0,1.0,3.0,12.9715987,77.5945627,1,6205.0
web,operating,2007,2021.0,USA,1.0,3652913.0,2.0,4.0,37.7749295,-122.4194155,1,5110.0
mobile,closed,2008,2011.0,USA,3.0,10500000.0,3.0,8.0,34.0522342,-118.2436849,0,1095.0
messaging,operating,2008,2021.0,USA,1.0,250000.0,1.0,3.0,40.7127753,-74.0059728,1,4745.0
web,operating,2004,2021.0,GBR,1.0,3652913.0,2.0,3.0,51.5073509,-0.1277583,1,6205.0
web,operating,2005,2021.0,USA,1.0,3652913.0,1.0,3.0,37.6780742,-97.2392359,1,5840.0
ecommerce,operating,2004,2021.0,FRA,1.0,3652913.0,1.0,3.0,32.9754859,-96.8853773,1,6205.0
messaging,operating,2011,2021.0,USA,1.0,3652913.0,1.0,2.0,27.950575,-82.4571776,1,3650.0
consulting,operating,2009,2021.0,USA,1.0,3652913.0,1.0,1.0,40.0149856,-105.2705456,1,4380.0
other,operating,2008,2021.0,USA,1.0,3652913.0,1.0,1.0,47.7510741,-120.7401385,1,4745.0
mobile,operating,2007,2021.0,USA,1.0,3652913.0,1.0,5.0,32.8328112,-117.2712717,1,5110.0
other,operating,2002,2021.0,USA,1.0,3652913.0,1.0,2.0,40.3470543,-74.0643065,1,6935.0
mobile,operating,2010,2021.0,IND,1.0,3652913.0,1.0,3.0,28.5355161,77.3910265,1,4015.0
software,operating,2011,2021.0,USA,1.0,2000000.0,1.0,2.0,36.1626638,-86.7816016,1,3650.0
mobile,operating,2008,2021.0,HKG,1.0,3652913.0,3.0,3.0,22.396428,114.109497,1,4745.0
consulting,operating,2003,2021.0,GBR,1.0,3652913.0,1.0,1.0,52.6368778,-1.1397592,1,6570.0
web,operating,2008,2021.0,USA,1.0,3652913.0,4.0,1.0,30.267153,-97.7430608,1,4745.0
mobile,operating,2011,2021.0,USA,1.0,3652913.0,1.0,2.0,38.0293059,-78.4766781,1,3650.0
software,operating,2009,2021.0,USA,1.0,3652913.0,2.0,3.0,26.1224386,-80.1373174,1,4380.0
web,closed,2011,2013.0,USA,1.0,5000.0,1.0,3.0,41.9164343,-83.3977101,0,730.0
other,closed,2008,2010.0,USA,1.0,3652913.0,1.0,1.0,35.9940329,-78.898619,0,730.0
ecommerce,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,37.7749295,-122.4194155,1,3650.0
mobile,operating,2011,2021.0,NLD,1.0,3652913.0,1.0,2.0,52.3702157,4.8951679,1,3650.0
software,operating,2003,2021.0,USA,1.0,3652913.0,2.0,8.0,42.3600825,-71.0588801,1,6570.0
consulting,operating,2001,2021.0,CAN,1.0,3652913.0,1.0,3.0,51.0486151,-114.0708459,1,7300.0
travel,operating,2011,2021.0,GBR,2.0,4400000.0,1.0,7.0,51.5073509,-0.1277583,1,3650.0
web,operating,2005,2021.0,NLD,1.0,3652913.0,1.0,1.0,51.9244201,4.4777326,1,5840.0
web,operating,2011,2021.0,CAN,1.0,3652913.0,1.0,4.0,49.2827291,-123.1207375,1,3650.0
web,operating,2007,2021.0,USA,1.0,3652913.0,1.0,1.0,32.2217429,-110.926479,1,5110.0
games_video,operating,2011,2021.0,USA,1.0,200000.0,1.0,3.0,40.7127753,-74.0059728,1,3650.0
music,operating,2008,2021.0,USA,2.0,3652913.0,1.0,1.0,33.7489954,-84.3879824,1,4745.0
search,operating,2007,2021.0,IND,1.0,3652913.0,1.0,3.0,12.9715987,77.5945627,1,5110.0
web,operating,2007,2021.0,USA,1.0,3652913.0,1.0,1.0,37.36883,-122.0363496,1,5110.0
web,operating,2008,2021.0,USA,1.0,3652913.0,1.0,1.0,40.7127753,-74.0059728,1,4745.0
enterprise,operating,2007,2021.0,CAN,1.0,1200000.0,1.0,2.0,49.2827291,-123.1207375,1,5110.0
advertising,operating,2007,2021.0,USA,1.0,3652913.0,1.0,2.0,40.7127753,-74.0059728,1,5110.0
semiconductor,operating,2006,2021.0,USA,1.0,3652913.0,1.0,1.0,39.2190608,-121.0610606,1,5475.0
advertising,operating,2009,2021.0,MEX,1.0,3652913.0,1.0,2.0,20.6596988,-103.3496092,1,4380.0
hardware,operating,1921,2021.0,JPN,1.0,3652913.0,1.0,7.0,35.6894875,139.6917064,1,36500.0
web,operating,2004,2021.0,USA,1.0,8600000.0,1.0,5.0,37.3860517,-122.0838511,1,6205.0
games_video,operating,2010,2021.0,USA,1.0,3652913.0,1.0,2.0,40.7127753,-74.0059728,1,4015.0
mobile,operating,2005,2021.0,USA,1.0,2550000.0,1.0,4.0,47.6062095,-122.3320708,1,5840.0
ecommerce,operating,2006,2021.0,USA,1.0,3652913.0,1.0,4.0,37.3860517,-122.0838511,1,5475.0
software,operating,2008,2021.0,DEU,1.0,3652913.0,1.0,2.0,52.5200066,13.404954,1,4745.0
software,operating,2011,2021.0,IND,1.0,3652913.0,1.0,2.0,28.6139391,77.2090212,1,3650.0
web,operating,2007,2021.0,USA,1.0,3652913.0,1.0,2.0,39.2903848,-76.6121893,1,5110.0
software,operating,2011,2021.0,FRA,1.0,3652913.0,1.0,2.0,45.8839029,4.8034679,1,3650.0
ecommerce,operating,2001,2021.0,GRC,1.0,3652913.0,1.0,2.0,35.3387352,25.1442126,1,7300.0
games_video,operating,2008,2021.0,TWN,1.0,220000.0,1.0,3.0,25.0329694,121.5654177,1,4745.0
software,operating,2001,2021.0,USA,1.0,3652913.0,1.0,1.0,37.831316,-122.2852473,1,7300.0
games_video,operating,2008,2021.0,USA,2.0,9197854.0,2.0,7.0,40.2338438,-111.6585337,1,4745.0
games_video,operating,2005,2021.0,USA,3.0,12000000.0,3.0,2.0,42.3600825,-71.0588801,1,5840.0
medical,operating,2006,2021.0,USA,1.0,22000000.0,1.0,2.0,37.5071591,-122.2605222,1,5475.0
web,operating,1998,2021.0,USA,1.0,3652913.0,2.0,3.0,47.6101497,-122.2015159,1,8395.0
enterprise,operating,2003,2021.0,BEL,1.0,3652913.0,1.0,2.0,51.3216509,4.9375578,1,6570.0
software,operating,1997,2021.0,DEU,1.0,3652913.0,1.0,1.0,49.4521018,11.0766654,1,8760.0
software,operating,2008,2021.0,USA,2.0,6700000.0,3.0,7.0,37.7749295,-122.4194155,1,4745.0
web,operating,2011,2021.0,USA,1.0,3652913.0,1.0,2.0,25.7616798,-80.1917902,1,3650.0
other,operating,2010,2021.0,IRL,1.0,3652913.0,1.0,2.0,53.3498053,-6.2603097,1,4015.0
web,operating,2008,2021.0,AUS,1.0,3652913.0,1.0,5.0,-33.8688197,151.2092955,1,4745.0
public_relations,operating,2007,2021.0,USA,1.0,3652913.0,1.0,4.0,38.882334,-77.1710914,1,5110.0
web,closed,2009,2011.0,USA,1.0,3652913.0,1.0,1.0,37.7749295,-122.4194155,0,730.0
web,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,40.7127753,-74.0059728,1,3650.0
other,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,40.4406248,-79.9958864,1,3650.0
mobile,closed,2008,2013.0,USA,2.0,2300000.0,3.0,4.0,37.7749295,-122.4194155,0,1825.0
web,operating,2008,2021.0,ISL,1.0,3652913.0,1.0,2.0,18.4286115,-64.6184657,1,4745.0
web,operating,2008,2021.0,USA,1.0,3652913.0,1.0,2.0,40.7127753,-74.0059728,1,4745.0
hardware,operating,2005,2021.0,USA,1.0,3652913.0,1.0,2.0,45.0787251,-123.4859416,1,5840.0
software,operating,2011,2021.0,USA,1.0,20000.0,1.0,4.0,38.0405837,-84.5037164,1,3650.0
software,operating,2010,2021.0,GBR,1.0,3652913.0,1.0,2.0,51.5073509,-0.1277583,1,4015.0
consulting,operating,2005,2021.0,USA,1.0,3652913.0,1.0,1.0,48.7519112,-122.4786854,1,5840.0
other,operating,2001,2021.0,USA,1.0,3652913.0,1.0,1.0,33.3942655,-104.5230242,1,7300.0
ecommerce,operating,2010,2021.0,MYS,1.0,3652913.0,2.0,7.0,3.139003,101.686855,1,4015.0
games_video,operating,2010,2021.0,USA,1.0,3652913.0,1.0,4.0,34.0194543,-118.4911912,1,4015.0
public_relations,operating,1998,2021.0,USA,1.0,3652913.0,1.0,1.0,37.7749295,-122.4194155,1,8395.0
ecommerce,operating,2008,2021.0,USA,1.0,1000000.0,1.0,1.0,37.7749295,-122.4194155,1,4745.0
web,operating,2007,2021.0,USA,1.0,3652913.0,1.0,4.0,37.4178246,-95.6825092,1,5110.0
advertising,operating,2011,2021.0,USA,1.0,3652913.0,2.0,1.0,34.0928092,-118.3286614,1,3650.0
social,operating,2005,2021.0,USA,2.0,600000.0,1.0,1.0,43.9140162,-69.966996,1,5840.0
ecommerce,operating,2002,2021.0,GBR,1.0,3652913.0,2.0,2.0,52.6368778,-1.1397592,1,6935.0
advertising,operating,2006,2021.0,KOR,2.0,5000000.0,2.0,5.0,37.566535,126.9779692,1,5475.0
web,operating,2008,2021.0,GBR,3.0,9100000.0,1.0,8.0,51.5073509,-0.1277583,1,4745.0
software,operating,2006,2021.0,USA,1.0,3652913.0,1.0,6.0,37.7749295,-122.4194155,1,5475.0
consulting,operating,2005,2021.0,FRA,1.0,3652913.0,1.0,5.0,48.856614,2.3522219,1,5840.0
advertising,operating,2011,2021.0,USA,3.0,1725000.0,2.0,2.0,40.7127753,-74.0059728,1,3650.0
public_relations,operating,1991,2021.0,CAN,1.0,3652913.0,1.0,4.0,45.5016889,-73.567256,1,10950.0
ecommerce,operating,2008,2021.0,GBR,1.0,3652913.0,1.0,2.0,51.055688,-2.416007,1,4745.0
games_video,operating,1999,2021.0,USA,1.0,83000.0,1.0,1.0,40.8120171,-74.1243063,1,8030.0
hardware,operating,2002,2021.0,USA,1.0,3652913.0,1.0,2.0,37.7749295,-122.4194155,1,6935.0
games_video,operating,2008,2021.0,USA,1.0,3652913.0,1.0,2.0,34.1489719,-118.451357,1,4745.0
public_relations,operating,2000,2021.0,USA,1.0,3652913.0,1.0,1.0,40.9634335,-72.1848009,1,7665.0
consulting,operating,2004,2021.0,USA,1.0,3652913.0,1.0,2.0,39.0839973,-77.1527578,1,6205.0
web,operating,2006,2021.0,USA,1.0,3652913.0,1.0,1.0,40.7127753,-74.0059728,1,5475.0
ecommerce,operating,2004,2021.0,CAN,1.0,3652913.0,1.0,1.0,51.0498087,-113.8233018,1,6205.0
hardware,operating,2007,2021.0,GBR,1.0,3652913.0,1.0,1.0,51.5073509,-0.1277583,1,5110.0
advertising,operating,1999,2021.0,CAN,1.0,3652913.0,1.0,1.0,49.2827291,-123.1207375,1,8030.0
mobile,operating,2006,2021.0,USA,2.0,1700000.0,1.0,3.0,37.3382082,-121.8863286,1,5475.0
web,operating,2005,2021.0,USA,1.0,3652913.0,1.0,3.0,37.7749295,-122.4194155,1,5840.0
consulting,operating,1995,2021.0,USA,1.0,3652913.0,1.0,1.0,32.7764749,-79.9310512,1,9490.0
ecommerce,operating,2011,2021.0,USA,1.0,3652913.0,1.0,4.0,42.2000966,-71.4245049,1,3650.0
web,operating,2007,2021.0,USA,1.0,3652913.0,1.0,3.0,40.7439905,-74.0323626,1,5110.0
network_hosting,operating,2005,2021.0,USA,1.0,3652913.0,1.0,1.0,26.3184123,-80.0997657,1,5840.0
software,closed,2007,2012.0,USA,1.0,800000.0,2.0,3.0,37.7749295,-122.4194155,0,1825.0
software,operating,2005,2021.0,CAN,1.0,1800000.0,2.0,5.0,42.492786,-92.3425775,1,5840.0
cleantech,operating,2009,2021.0,USA,1.0,3652913.0,1.0,1.0,41.3797788,-83.6300826,1,4380.0
